1392154889 821 0 0
1392155040 825 0 0
1392156242 865 0 0
1392156254 865 0 0
1392156762 868 0 0
1392160847 870 0 0
1392161066 872 0 0
1392161144 873 0 0
1392161372 873 0 0
1393879569 1139 0 0
1394045894 1446 0 0
1394132875 1447 0 0
1394380789 1814 0 0
1394381266 1818 0 0
1394381507 1819 0 0
1394381858 1820 0 0
1394382058 1821 0 0
1394474883 1910 0 0
1394477454 1951 0 0
1394477639 1952 0 0
1394479496 1977 0 0
1394557220 2083 0 0
1394564809 2084 0 0
1394566362 2103 0 0
1394566390 2125 0 0
1394570090 2152 0 0
1394570135 2236 0 0
1394576125 2695 0 0
1394647487 2838 0 0
1394647734 2841 0 0
1394652687 2843 0 0
1394652957 2889 0 0
1394653702 2898 0 0
1394658379 2932 0 0
1394668833 2933 0 0
1394716834 2936 0 0
1394716856 2940 0 0
1394719773 2941 0 0
1394721140 2960 0 0
1395157070 2989 0 0
1395157178 3006 0 0
1395157275 3369 0 0
1395158263 3370 0 0
1395158458 3371 0 0
1395162079 3375 0 0
1395162329 3377 0 0
1395166552 3387 0 0
1395166581 3387 0 0
1395166638 3403 0 0
1395166660 3405 0 0
1395171178 3406 0 0
1395171235 3448 0 0
1395175313 3456 0 0
1395175355 3880 0 0
1395175381 3886 0 0
1395175728 3887 0 0
1395279150 3918 0 0
1395279525 3918 0 0
1395279891 3918 0 0
1395280647 3919 0 0
1395280711 3921 0 0
1395280937 3922 0 0
1395281356 3923 0 0
1395281671 3925 0 0
1395283471 3929 0 0
1395283749 3930 0 0
1395323121 3931 0 0
1395323231 4338 0 0
1395323840 4342 0 0
1395425536 4886 0 0
1395429168 4908 0 0
1395429191 4912 0 0
1395429215 4919 0 0
1395430464 4949 0 0
1395435042 4949 0 0
1395435103 5015 0 0
1395435832 5015 0 0
1395435882 5042 0 0
1395590895 5227 0 0
1395591099 5228 0 0
1395686476 5228 0 0
1395687535 5296 0 0
1395693920 5331 0 0
1395693957 5332 0 0
1395695073 5334 0 0
1395753887 5336 0 0
1395756295 5362 0 0
1395756322 5363 0 0
1395760740 5367 0 0
1395778232 5577 0 0
1395781891 5597 0 0
1395787755 5672 0 0
1395788587 5673 0 0
1395788624 5674 0 0
1395849780 5702 0 0
1395850005 5722 0 0
1395856768 5731 0 0
1395856798 5736 0 0
1395856824 5756 0 0
1395861805 5864 0 0
1395863257 5867 0 0
1395868994 5871 0 0
